repo_name,full_name,description,language,topics,stargazers_count,forks_count,watchers_count,open_issues_count,size,created_at,updated_at,pushed_at,archived,has_issues,license,html_url,api_url,query_keyword,crawl_time
theseus,facebookresearch/theseus,A library for differentiable nonlinear optimization,Python,bilevel-optimization|computer-vision|deep-learning|differentiable-optimization|embodied-ai|gauss-newton|implicit-differentiation|levenberg-marquardt|nonlinear-least-squares|pytorch|robotics,2037,146,2037,83,11836,2021-11-18T20:28:27Z,2026-06-23T14:09:42Z,2025-01-16T17:47:06Z,False,True,MIT,https://github.com/facebookresearch/theseus,https://api.github.com/repos/facebookresearch/theseus,robotics,2026-06-24T11:18:14.871470+00:00
dreame-vacuum,Tasshack/dreame-vacuum,Home Assistant integration for Dreame robot vacuums with map support,Python,app|automation|cloud|dreame|dreamehome|dreametech|hacs|home-assistant|home-assistant-custom-component|homeassistant|integration|map|mi-home|miio|robot|vacuum|vacuum-map|xiaomi,2030,244,2030,9,137544,2022-10-02T12:59:19Z,2026-06-24T09:12:59Z,2026-06-21T01:41:36Z,False,True,MIT,https://github.com/Tasshack/dreame-vacuum,https://api.github.com/repos/Tasshack/dreame-vacuum,robotics,2026-06-24T11:18:14.871470+00:00
humanoid-gym,roboterax/humanoid-gym,Humanoid-Gym: Reinforcement Learning for Humanoid Robot with Zero-Shot Sim2Real Transfer https://arxiv.org/abs/2404.05695,Python,ai|artificial-intelligence|control-systems|humanoid-robot|locomotion|machine-learning|robotics,2028,251,2028,24,36001,2024-03-04T06:02:40Z,2026-06-23T07:42:17Z,2025-01-26T08:11:29Z,False,True,unknown,https://github.com/roboterax/humanoid-gym,https://api.github.com/repos/roboterax/humanoid-gym,robotics,2026-06-24T11:18:14.871470+00:00
mujoco_playground,google-deepmind/mujoco_playground,An open-source library for GPU-accelerated robot learning and sim-to-real transfer.,Python,,2023,329,2023,94,340794,2024-12-03T22:39:09Z,2026-06-24T09:43:30Z,2026-06-23T20:20:57Z,False,True,Apache-2.0,https://github.com/google-deepmind/mujoco_playground,https://api.github.com/repos/google-deepmind/mujoco_playground,robotics,2026-06-24T11:18:14.871470+00:00
LIBERO,Lifelong-Robot-Learning/LIBERO,Benchmarking Knowledge Transfer in Lifelong Robot Learning,Jupyter Notebook,benchmark|imitation-learning|lifelong-learning|manipulation|multitask-learning|robot-learning,1974,427,1974,90,323128,2023-04-08T18:58:55Z,2026-06-24T09:23:58Z,2025-03-15T12:14:04Z,False,True,MIT,https://github.com/Lifelong-Robot-Learning/LIBERO,https://api.github.com/repos/Lifelong-Robot-Learning/LIBERO,robotics,2026-06-24T11:18:14.871470+00:00
pytrader,owocki/pytrader,cryptocurrency trading robot,Python,,1962,419,1962,93,194,2016-03-26T15:39:33Z,2026-06-12T11:26:17Z,2018-08-21T22:57:07Z,False,True,MIT,https://github.com/owocki/pytrader,https://api.github.com/repos/owocki/pytrader,robotics,2026-06-24T11:18:14.871470+00:00
home-assistant-config,basnijholt/home-assistant-config,"Home Assistant config files, rewritten to use the latest features, 100+ documented automations, automatically generated ToC :house: :robot:",JavaScript,appdaemon|automation|config|home-assistant|home-assistant-config|home-automation|internet-of-things|iot|lovelace|lovelace-ui|philips-hue|yaml,1952,182,1952,19,151365,2019-11-12T19:30:43Z,2026-06-21T06:01:40Z,2026-03-05T23:36:39Z,False,True,MIT,https://github.com/basnijholt/home-assistant-config,https://api.github.com/repos/basnijholt/home-assistant-config,robotics,2026-06-24T11:18:14.871470+00:00
roboto_origin,Roboparty/roboto_origin,Roboto_origin Fully Open-Source DIY Humanoid Robot/萝博头原型机全开源手搓级人形机器人,Python,,1949,267,1949,0,1860809,2025-12-31T09:30:49Z,2026-06-24T10:08:49Z,2026-06-22T07:38:37Z,False,True,GPL-3.0,https://github.com/Roboparty/roboto_origin,https://api.github.com/repos/Roboparty/roboto_origin,robotics,2026-06-24T11:18:14.871470+00:00
telegram-sms,telegram-sms/telegram-sms,An SMS-forwarding Robot Running on Your Android Device.,Kotlin,android|phone|sms|telegram|telegram-bot,1931,202,1931,2,4654,2018-10-04T06:05:28Z,2026-06-23T11:04:04Z,2026-06-21T02:46:24Z,False,True,BSD-3-Clause,https://github.com/telegram-sms/telegram-sms,https://api.github.com/repos/telegram-sms/telegram-sms,robotics,2026-06-24T11:18:14.871470+00:00
tapnet,google-deepmind/tapnet,Tracking Any Point (TAP),Jupyter Notebook,benchmark|computer-vision|deep-learning|point-tracking|robotics,1926,184,1926,30,5190,2022-11-03T14:59:43Z,2026-06-24T05:51:13Z,2026-03-30T18:40:46Z,False,True,Apache-2.0,https://github.com/google-deepmind/tapnet,https://api.github.com/repos/google-deepmind/tapnet,robotics,2026-06-24T11:18:14.871470+00:00
